journal|year|author|repec
American Economic Review|2008|Esther Duflo|pdu166
American Economic Review|2008|Michael Kremer|pkr20
American Economic Review|2008|Jonathan Robinson|pro377
American Economic Review|2008|Abhijit V. Banerjee|pdu166
American Economic Review|2008|Abhijit V. Banerjee|pdu166
American Economic Review|2008|Sendhil Mullainathan|pmu103
American Economic Review|2008|Ernst Fehr|pfe29
American Economic Review|2008|Karla Hoff|pho255
American Economic Review|2008|Mayuresh Kshetramade|none
American Economic Review|2008|Jorge M. Aguero|pag62
American Economic Review|2008|Mindy S. Marks|pma1569
American Economic Review|2008|Erica Field|none
American Economic Review|2008|Matthew Levinson|ple285
American Economic Review|2008|Rohini Pande|ppa900
American Economic Review|2008|Sujata Visaria|pvi388
American Economic Review|2008|Adriana Camacho|pca400
American Economic Review|2008|Raj Arunachalam|par130
American Economic Review|2008|Manisha Shah|psh195
American Economic Review|2008|Gregory Clark|pcl48
American Economic Review|2008|Kevin H. O'Rourke|por7
American Economic Review|2008|Alan M. Taylor|pta46
American Economic Review|2008|David S. Jacks|pja138
American Economic Review|2008|Christopher M. Meissner|pme45
American Economic Review|2008|Dennis Novy|pno75
American Economic Review|2008|Dennis P. Quinn|none
American Economic Review|2008|Hans-Joachim Voth|pvo5
American Economic Review|2008|William B. Walstad|none
American Economic Review|2008|Stephen Buckles|none
American Economic Review|2008|William B. Walstad|none
American Economic Review|2008|Georg Schaur|none
American Economic Review|2008|Michael Watts|pwa378
American Economic Review|2008|William E. Becker|pbe156
American Economic Review|2008|Georg Schaur|none
American Economic Review|2008|Michael Watts|pwa378
American Economic Review|2008|William E. Becker|pbe156
American Economic Review|2008|John J. Siegfried|none
American Economic Review|2008|John J. Siegfried|none
American Economic Review|2008|John J. Siegfried|none
American Economic Review|2008|John J. Siegfried|none
American Economic Review|2008|Robert A. Moffitt|none
American Economic Review|2008|Roger Gordon|pgo95
American Economic Review|2008|Andrei Shleifer|psh93
American Economic Review|2008|Esther Duflo|pdu166
American Economic Review|2008|Alan J. Auerbach|pau33
American Economic Review|2008|Olivier Blanchard|pbl2
American Economic Review|2008|Andrew Postlewaite|none
American Economic Review|2008|John J. Siegfried|none
American Economic Review|2008|Michael Watts|pwa378
American Economic Review|2008|Lisa M. Lynch|ply3
American Economic Review|2008|Cecilia Rouse|none
American Economic Review|2008|Katharine Abraham|pab32
American Economic Review|2008|Rebecca Blank|pbl56
American Economic Review|2008|Charles E. Scott|none
American Economic Review|2008|John J. Siegfried|none
American Economic Review|2008|William R. Johnson|pjo99
American Economic Review|2008|Jane E. Voros|none
American Economic Review|2008|Eric S. Maskin|pma498
American Economic Review|2008|Leonid Hurwicz|phu171
American Economic Review|2008|Roger B. Myerson|pmy13
American Economic Review|2008|Alejandro Justiniano|pju154
American Economic Review|2008|Giorgio E. Primiceri|ppr18
American Economic Review|2008|Marko Tervio|none
American Economic Review|2008|Aytek Erdil|per99
American Economic Review|2008|Haluk Ergin|per99
American Economic Review|2008|Cristina Arellano|par171
American Economic Review|2008|Markus K. Brunnermeier|pbr31
American Economic Review|2008|Stefan Nagel|pna176
American Economic Review|2008|Christopher L. House|pho56
American Economic Review|2008|Matthew D. Shapiro|psh144
American Economic Review|2008|David Stromberg|pst689
American Economic Review|2008|Daron Acemoglu|pac16
American Economic Review|2008|Simon Johnson|pjo44
American Economic Review|2008|James A. Robinson|pro179
American Economic Review|2008|Pierre Yared|pya107
American Economic Review|2008|H. Spencer Banzhaf|pba328
American Economic Review|2008|Randall P. Walsh|pwa222
American Economic Review|2008|John Morgan|pmo131
American Economic Review|2008|Phillip C. Stocken|none
American Economic Review|2008|Michael Ostrovsky|pos32
American Economic Review|2008|Reshmaan N. Hussam|none
American Economic Review|2008|David Porter|ppo261
American Economic Review|2008|Vernon L. Smith|psm12
American Economic Review|2008|Reinhard Selten|pse24
American Economic Review|2008|Thorsten Chmura|pch621
American Economic Review|2008|Rachel Kranton|pkr176
American Economic Review|2008|Tore Ellingsen|pel76
American Economic Review|2008|Magnus Johannesson|pjo96
American Economic Review|2008|Erik O. Kimbrough|pki265
American Economic Review|2008|Vernon L. Smith|psm12
American Economic Review|2008|Bart J. Wilson|pwi115
American Economic Review|2008|Dean S. Karlan|pka56
American Economic Review|2008|Jonathan Zinman|pzi83
American Economic Review|2008|Henry S. Farber|none
American Economic Review|2008|Jeffrey R. Brown|pbr264
American Economic Review|2008|Amy Finkelstein|pfi264
American Economic Review|2008|Leigh Linden|pli719
American Economic Review|2008|Jonah E. Rockoff|none
American Economic Review|2008|Ujjayant Chakravorty|pch206
American Economic Review|2008|Michel Moreaux|pmo364
American Economic Review|2008|Mabel Tidball|pti74
American Economic Review|2008|Yoram Halevy|pha189
American Economic Review|2008|James Bullard|pbu13
American Economic Review|2008|George W. Evans|pev4
American Economic Review|2008|Seppo Honkapohja|pho12
American Economic Review|2008|Seppo Honkapohja|pho12
American Economic Review|2008|Arthur J. Robson|pro93
American Economic Review|2008|Balazs Szentes|none
American Economic Review|2008|John William Hatfield|none
American Economic Review|2008|Fuhito Kojima|none
American Economic Review|2008|Ricardo Alonso|pal640
American Economic Review|2008|Wouter Dessein|pde847
American Economic Review|2008|Niko Matouschek|none
American Economic Review|2008|John Geanakoplos|none
American Economic Review|2008|Ana Fostel|pfo70
American Economic Review|2008|Ignacio Esponda|pes109
American Economic Review|2008|Stefano Demichelis|none
American Economic Review|2008|Jorgen W. Weibull|pwe185
American Economic Review|2008|Isabelle Brocas|pbr679
American Economic Review|2008|Juan D. Carrillo|pca1184
American Economic Review|2008|Joseph Farrell|pfa35
American Economic Review|2008|Carl Shapiro|psh275
American Economic Review|2008|Tom Nicholas|none
American Economic Review|2008|Philippe Aghion|pag175
American Economic Review|2008|Robin Burgess|pbu12
American Economic Review|2008|Stephen J. Redding|pre64
American Economic Review|2008|Fabrizio Zilibotti|pzi3
American Economic Review|2008|Asim Ijaz Khwaja|pkh256
American Economic Review|2008|Atif Mian|pmi415
American Economic Review|2008|Vincent P. Crawford|pcr2
American Economic Review|2008|Uri Gneezy|pgn18
American Economic Review|2008|Yuval Rottenstreich|none
American Economic Review|2008|Paul Fischer|pfi247
American Economic Review|2008|Steven Huddart|phu19
American Economic Review|2008|Gauti B. Eggertsson|peg7
American Economic Review|2008|Orazio Attanasio|pat7
American Economic Review|2008|Hamish Low|plo34
American Economic Review|2008|Virginia SÃ¡nchez-Marcos|psn4
American Economic Review|2008|Robert T. Jensen|none
American Economic Review|2008|Nolan H. Miller|none
American Economic Review|2008|Ajay Agrawal|pag38
American Economic Review|2008|Avi Goldfarb|pgo53
American Economic Review|2008|David A. Jaeger|pja17
American Economic Review|2008|M. Daniele Paserman|ppa129
American Economic Review|2008|Simon Condliffe|pco648
American Economic Review|2008|Charles R. Link|ple618
American Economic Review|2008|Charles R. Link|ple618
American Economic Review|2008|Rui R. Zhao|pzh273
American Economic Review|2008|Tore Ellingsen|pel76
American Economic Review|2008|Topi Miettinen|pmi285
American Economic Review|2008|Parag A. Pathak|ppa503
American Economic Review|2008|Tayfun Sonmez|psi57
American Economic Review|2008|Robert E. Hall|pha128
American Economic Review|2008|Paul R. Milgrom|pmi34
American Economic Review|2008|Caroline Freund|pfr135
American Economic Review|2008|Caglar Ozden|poz39
American Economic Review|2008|Marcus Hagedorn|pha949
American Economic Review|2008|Iourii Manovskii|pma158
American Economic Review|2008|Thomas Chaney|pch504
American Economic Review|2008|Matthijs van Veelen|pva287
American Economic Review|2008|Roy van der Weide|pva22
American Economic Review|2008|Ian Crawford|pcr80
American Economic Review|2008|J. Peter Neary|pne11
American Economic Review|2008|Jean-Marie Baland|pba128
American Economic Review|2008|James A. Robinson|pro179
American Economic Review|2008|Stephen J. Redding|pre64
American Economic Review|2008|Daniel M. Sturm|pst443
American Economic Review|2008|Nicola Fuchs-Schundeln|pfu121
American Economic Review|2008|Rebecca L. Thornton|pth143
American Economic Review|2008|Peter Z. Schochet|none
American Economic Review|2008|John Burghardt|none
American Economic Review|2008|Sheena McConnell|none
American Economic Review|2008|Richard Blundell|pbl81
American Economic Review|2008|Luigi Pistaferri|ppi39
American Economic Review|2008|Ian Preston|ppr2
American Economic Review|2008|Robert Shimer|psh9
American Economic Review|2008|Ivan Werning|pwe141
American Economic Review|2008|Ricardo J. Caballero|pca44
American Economic Review|2008|Takeo Hoshi|pho107
American Economic Review|2008|Anil K. Kashyap|pka35
American Economic Review|2008|Gene M. Grossman|pgr21
American Economic Review|2008|Esteban Rossi-Hansberg|pro72
American Economic Review|2008|Andrew Atkeson|pat52
American Economic Review|2008|Ariel Burstein|pbu107
American Economic Review|2008|Christian Broda|none
American Economic Review|2008|Nuno Limao|pli22
American Economic Review|2008|David E. Weinstein|pwe34
American Economic Review|2008|Nicholas Barberis|none
American Economic Review|2008|Ming Huang|phu425
American Economic Review|2008|Timothy Cogley|pco39
American Economic Review|2008|Argia M. Sbordone|psb1
American Economic Review|2008|Emir Kamenica|none
American Economic Review|2008|Jeremy C. Stein|pst43
American Economic Review|2008|Ralph Stinebrickner|pst471
American Economic Review|2008|Todd Stinebrickner|pst255
American Economic Review|2008|Joan Esteban|pes64
American Economic Review|2008|Adi Brender|none
American Economic Review|2008|Allan Drazen|pdr25
American Economic Review|2008|Bruce D. Meyer|pme273
American Economic Review|2008|James X. Sullivan|psu192
American Economic Review|2008|David Card|pca271
American Economic Review|2008|Carlos Dobkin|pdo220
American Economic Review|2008|Nicole Maestas|none
American Economic Review|2008|Ming-Jen Lin|pli194
American Economic Review|2009|Avinash Dixit|pdi79
American Economic Review|2009|Juan Carlos Conesa|pco15
American Economic Review|2009|Sagiri Kitao|pki134
American Economic Review|2009|Dirk Krueger|pkr7
American Economic Review|2009|William Adams|pad80
American Economic Review|2009|Liran Einav|none
American Economic Review|2009|Jonathan Levin|ple318
American Economic Review|2009|Marco Cagetti|none
American Economic Review|2009|Mariacristina De Nardi|pde51
American Economic Review|2009|Alexandre Mas|pma2363
American Economic Review|2009|Enrico Moretti|pmo392
American Economic Review|2009|Lena Edlund|ped9
American Economic Review|2009|Wojciech Kopczuk|pko20
American Economic Review|2009|Miguel Urquiola|pur10
American Economic Review|2009|Eric Verhoogen|pve68
American Economic Review|2009|Paul Beaudry|pbe35
American Economic Review|2009|Charles Blackorby|pbl21
American Economic Review|2009|Dezsö Szalay|psz1
American Economic Review|2009|Robert J. Barro|pba251
American Economic Review|2009|Jean Tirole|pti33
American Economic Review|2009|Shaun P. Hargreaves Heap|pha902
American Economic Review|2009|Daniel John Zizzo|pzi26
American Economic Review|2009|Carlos Dobkin|pdo220
American Economic Review|2009|Nancy Nicosia|none
American Economic Review|2009|Jean Boivin|pbo43
American Economic Review|2009|Marc P. Giannoni|pgi36
American Economic Review|2009|Ilian Mihov|pmi131
American Economic Review|2009|Mark J. Machina|pma178
American Economic Review|2009|Katherine Ho|pho493
American Economic Review|2009|Yan Chen|pch1446
American Economic Review|2009|Sherry Xin Li|pli1149
American Economic Review|2009|Stephen F. Hamilton|pha375
American Economic Review|2009|John Morgan|pmo131
American Economic Review|2009|Felix Várdy|pva202
American Economic Review|2009|Giacomo De Giorgi|pde483
American Economic Review|2009|Michael D. Makowsky|pma921
American Economic Review|2009|Thomas Stratmann|pst44
American Economic Review|2009|Antonio Spilimbergo|psp16
American Economic Review|2009|Dan Ariely|none
American Economic Review|2009|Anat Bracha|pbr713
American Economic Review|2009|Stephan Meier|pme62
American Economic Review|2009|David Card|pca271
American Economic Review|2009|Gordon H. Hanson|pha80
American Economic Review|2009|Craig McIntosh|none
American Economic Review|2009|Una Okonkwo Osili|pos97
American Economic Review|2009|Jia Xie|none
American Economic Review|2009|Mary Lopez|plo500
American Economic Review|2009|Fernando Antonio Lozano|plo500
American Economic Review|2009|Fernando Antonio Lozano|plo500
American Economic Review|2009|Steven Raphael|none
American Economic Review|2009|Eugene Smolensky|none
American Economic Review|2009|David Autor|pdo78
