,journal,year,author,Name,Short-Id
16066,Review of Economic Studies,2011.0,Sen Dong,Sen Dong,pdo68
16067,Review of Economic Studies,2011.0,Rudy Loo-Kung,Rudy Loo-Kung,plo100
16068,Review of Economic Studies,2011.0,Sandeep Baliga,Sandeep Baliga,pba88
16071,Review of Economic Studies,2011.0,Dan Bernhardt,Dan Bernhardt,pbe65
16073,Review of Economic Studies,2011.0,Francesco Squintani,Francesco Squintani,psq1
16074,Review of Economic Studies,2011.0,Craig Burnside,Craig Burnside,pbu20
16075,Review of Economic Studies,2011.0,Bing Han,Bing Han,pha1002
16076,Review of Economic Studies,2011.0,David Hirshleifer,David Hirshleifer,phi20
16078,Review of Economic Studies,2011.0,Victor Chernozhukov,Victor Chernozhukov,pch864
16083,Review of Economic Studies,2011.0,Paul Heidhues,Paul Heidhues,phe34
16084,Review of Economic Studies,2011.0,Georg Kirchsteiger,Georg Kirchsteiger,pki156
16085,Review of Economic Studies,2011.0,Frank Riedel,Frank Riedel,pri99
16086,Review of Economic Studies,2011.0,Joel Sobel,Joel Sobel,pso40
16089,Review of Economic Studies,2011.0,Hugo A. Hopenhayn,Hugo A. Hopenhayn,pho217
16090,Review of Economic Studies,2011.0,Francesco Squintani,Francesco Squintani,psq1
16091,Review of Economic Studies,2011.0,Nicolas Klein,Nicolas Klein,pkl165
16092,Review of Economic Studies,2011.0,Sven Rady,Sven Rady,pra90
16093,Review of Economic Studies,2011.0,Espen R. Moen,Espen R. Moen,pmo334
16095,Review of Economic Studies,2011.0,Curtis R. Taylor,Curtis R. Taylor,pta252
16097,Review of Economic Studies,2011.0,Chun-Fang Chiang,Chun-Fang Chiang,pch1706
16103,Review of Economic Studies,2011.0,Jan Eeckhout,Jan Eeckhout,pee1
16108,Review of Economic Studies,2011.0,Eric D. Gould,Eric D. Gould,pgo104
16110,Review of Economic Studies,2011.0,M. Daniele Paserman,M. Daniele Paserman,ppa129
16111,Review of Economic Studies,2011.0,Jakub Kastl,Jakub Kastl,pka793
16113,Review of Economic Studies,2011.0,Roland Strausz,Roland Strausz,pst3
16115,Review of Economic Studies,2011.0,Kaivan Munshi,Kaivan Munshi,pmu269
16120,Review of Economic Studies,2011.0,Daron Acemoglu,Daron Acemoglu,pac16
16126,Review of Economic Studies,2011.0,Alfred Galichon,Alfred Galichon,pga304
16127,Review of Economic Studies,2011.0,Marc Henry,Marc Henry,phe339
16130,Review of Economic Studies,2011.0,Christian Gollier,Christian Gollier,pgo91
16131,Review of Economic Studies,2011.0,Anke S. Kessler,Anke S. Kessler,pke73
16133,Review of Economic Studies,2011.0,Christian Lessmann,Christian Lessmann,ple263
16138,Review of Economic Studies,2011.0,Mari Rege,Mari Rege,pre427
16139,Review of Economic Studies,2011.0,Kjetil Telle,Kjetil Telle,pte31
16142,Review of Economic Studies,2012.0,Mary Amiti,Mary Amiti,pam39
16143,Review of Economic Studies,2012.0,Donald R. Davis,Donald R. Davis,pda33
16145,Review of Economic Studies,2012.0,Costas Meghir,Costas Meghir,pme144
16148,Review of Economic Studies,2012.0,Urs Fischbacher,Urs Fischbacher,pfi115
16149,Review of Economic Studies,2012.0,Nathaniel Baum-Snow,Nathaniel Baum-Snow,pba599
16150,Review of Economic Studies,2012.0,Ronni Pavan,Ronni Pavan,ppa612
16153,Review of Economic Studies,2012.0,Olivier Donni,Olivier Donni,pdo23
16154,Review of Economic Studies,2012.0,Ivana Komunjer,Ivana Komunjer,pko295
16155,Review of Economic Studies,2012.0,Eddie Dekel,Eddie Dekel,pde118
16156,Review of Economic Studies,2012.0,Asher Wolinsky,Asher Wolinsky,pwo147
16157,Review of Economic Studies,2012.0,George-Levi Gayle,George-Levi Gayle,pga778
16158,Review of Economic Studies,2012.0,Limor Golan,Limor Golan,pgo54
16159,Review of Economic Studies,2012.0,Alex Gershkov,Alex Gershkov,pge138
16160,Review of Economic Studies,2012.0,Motty Perry,Motty Perry,ppe212
16162,Review of Economic Studies,2012.0,Eric Verhoogen,Eric Verhoogen,pve68
16164,Review of Economic Studies,2012.0,Chris Wallace,Chris Wallace,pwa219
16165,Review of Economic Studies,2012.0,Ariel Rubinstein,Ariel Rubinstein,pru8
16167,Review of Economic Studies,2012.0,Todd Schoellman,Todd Schoellman,psc264
16168,Review of Economic Studies,2012.0,Luca Anderlini,Luca Anderlini,pan51
16169,Review of Economic Studies,2012.0,Dino Gerardi,Dino Gerardi,pge182
16170,Review of Economic Studies,2012.0,Roger Lagunoff,Roger Lagunoff,pla16
16171,Review of Economic Studies,2012.0,Alp E. Atakan,Alp E. Atakan,pat41
16172,Review of Economic Studies,2012.0,Mehmet Ekmekci,Mehmet Ekmekci,pek17
16174,Review of Economic Studies,2012.0,Andrew Shephard,Andrew Shephard,psh498
16175,Review of Economic Studies,2012.0,Meta Brown,Meta Brown,pbr291
16176,Review of Economic Studies,2012.0,John Karl Scholz,John Karl Scholz,psc309
16177,Review of Economic Studies,2012.0,Ananth Seshadri,Ananth Seshadri,pse72
16178,Review of Economic Studies,2012.0,Giovanni Cespa,Giovanni Cespa,pce1
16179,Review of Economic Studies,2012.0,Xavier Vives,Xavier Vives,pvi149
16180,Review of Economic Studies,2012.0,Arnaud Costinot,Arnaud Costinot,pco355
16182,Review of Economic Studies,2012.0,Ivana Komunjer,Ivana Komunjer,pko295
16183,Review of Economic Studies,2012.0,Matthieu Crozet,Matthieu Crozet,pcr15
16184,Review of Economic Studies,2012.0,Keith Head,Keith Head,phe156
16185,Review of Economic Studies,2012.0,Thierry Mayer,Thierry Mayer,pma443
16186,Review of Economic Studies,2012.0,Thomas Dohmen,Thomas Dohmen,pdo43
16187,Review of Economic Studies,2012.0,Armin Falk,Armin Falk,pfa48
16188,Review of Economic Studies,2012.0,David Huffman,David Huffman,phu45
16189,Review of Economic Studies,2012.0,Uwe Sunde,Uwe Sunde,psu51
16190,Review of Economic Studies,2012.0,Emmanuel Farhi,Emmanuel Farhi,pfa207
16191,Review of Economic Studies,2012.0,Jean Tirole,Jean Tirole,pti33
16192,Review of Economic Studies,2012.0,Faruk Gul,Faruk Gul,pgu73
16193,Review of Economic Studies,2012.0,Wolfgang Pesendorfer,Wolfgang Pesendorfer,ppe7
16196,Review of Economic Studies,2012.0,David A. Miller,David A. Miller,pmi140
16199,Review of Economic Studies,2012.0,Fabian Waldinger,Fabian Waldinger,pwa360
16200,Review of Economic Studies,2012.0,Alexander M. Gelber,Alexander M. Gelber,pge116
16202,Review of Economic Studies,2012.0,Claudio Michelacci,Claudio Michelacci,pmi94
16203,Review of Economic Studies,2012.0,Josep Pijoan-Mas,Josep Pijoan-Mas,ppi33
16204,Review of Economic Studies,2012.0,Guido Imbens,Guido Imbens,pim4
16205,Review of Economic Studies,2012.0,Karthik Kalyanaraman,Karthik Kalyanaraman,pka746
16207,Review of Economic Studies,2012.0,Manuel Arellano,Manuel Arellano,par4
16209,Review of Economic Studies,2012.0,Stefano Gagliarducci,Stefano Gagliarducci,pga182
16210,Review of Economic Studies,2012.0,M. Daniele Paserman,M. Daniele Paserman,ppa129
16211,Review of Economic Studies,2012.0,Bryan S. Graham,Bryan S. Graham,pgr95
16212,Review of Economic Studies,2012.0,Cristine Campos De Xavier Pinto,Cristine Campos De Xavier Pinto,ppi260
16214,Review of Economic Studies,2012.0,Stephen M. Calabrese,Stephen M. Calabrese,pca1347
16217,Review of Economic Studies,2012.0,Nezih Guner,Nezih Guner,pgu40
16218,Review of Economic Studies,2012.0,Remzi Kaygusuz,Remzi Kaygusuz,pka197
16220,Review of Economic Studies,2012.0,Ernst-Ludwig Von Thadden,Ernst-Ludwig Von Thadden,pvo28
16221,Review of Economic Studies,2012.0,Xiaojian Zhao,Xiaojian Zhao,pzh206
16224,Review of Economic Studies,2012.0,Andrew Postlewaite,Andrew Postlewaite,ppo86
16225,Review of Economic Studies,2012.0,Randall Wright,Randall Wright,pwr2
16226,Review of Economic Studies,2012.0,Manolis Galenianos,Manolis Galenianos,pga342
16227,Review of Economic Studies,2012.0,Rosalie Liccardo Pacula,Rosalie Liccardo Pacula,ppa1299
16228,Review of Economic Studies,2012.0,Nicola Persico,Nicola Persico,ppe261
16229,Review of Economic Studies,2012.0,Stefania Albanesi,Stefania Albanesi,pal30
16230,Review of Economic Studies,2012.0,Roc Armenter,Roc Armenter,par124
16232,Review of Economic Studies,2012.0,Tatiana Kirsanova,Tatiana Kirsanova,pki87
16233,Review of Economic Studies,2012.0,Chia-Hui Chen,Chia-Hui Chen,pch1055
16234,Review of Economic Studies,2012.0,Olivier Coibion,Olivier Coibion,pco205
16235,Review of Economic Studies,2012.0,Yuriy Gorodnichenko,Yuriy Gorodnichenko,pgo175
16236,Review of Economic Studies,2012.0,Johannes Wieland,Johannes Wieland,pwi408
16237,Review of Economic Studies,2012.0,Gilles Duranton,Gilles Duranton,pdu48
16242,Review of Economic Studies,2012.0,Emmanuel Farhi,Emmanuel Farhi,pfa207
16245,Review of Economic Studies,2012.0,Sevin Yeltekin,Sevin Yeltekin,pye128
16246,Review of Economic Studies,2012.0,Christopher Ferrall,Christopher Ferrall,pfe7
16247,Review of Economic Studies,2012.0,Bard Harstad,Bard Harstad,pha247
16248,Review of Economic Studies,2012.0,Allen Head,Allen Head,phe15
16249,Review of Economic Studies,2012.0,Huw Lloyd-Ellis,Huw Lloyd-Ellis,pll1
16250,Review of Economic Studies,2012.0,Fabio Maccheroni,Fabio Maccheroni,pma1437
16251,Review of Economic Studies,2012.0,Massimo Marinacci,Massimo Marinacci,pma507
16252,Review of Economic Studies,2012.0,Aldo Rustichini,Aldo Rustichini,pru209
16253,Review of Economic Studies,2012.0,Christopher Phelan,Christopher Phelan,pph1
16254,Review of Economic Studies,2012.0,Andrzej Skrzypacz,Andrzej Skrzypacz,psk11
16256,Review of Economic Studies,2013.0,Maher Said,Maher Said,psa458
16260,Review of Economic Studies,2013.0,Yeon-Koo Che,Yeon-Koo Che,pch91
16261,Review of Economic Studies,2013.0,Ian Gale,Ian Gale,pga548
16262,Review of Economic Studies,2013.0,Jinwoo Kim,Jinwoo Kim,pki188
16263,Review of Economic Studies,2013.0,Arnaud Costinot,Arnaud Costinot,pco355
16266,Review of Economic Studies,2013.0,Christian Dustmann,Christian Dustmann,pdu62
16267,Review of Economic Studies,2013.0,Tommaso Frattini,Tommaso Frattini,pfr180
16270,Review of Economic Studies,2013.0,Rebecca Hellerstein,Rebecca Hellerstein,phe47
16271,Review of Economic Studies,2013.0,Luigi Guiso,Luigi Guiso,pgu58
16272,Review of Economic Studies,2013.0,Luigi Pistaferri,Luigi Pistaferri,ppi39
16273,Review of Economic Studies,2013.0,Fabiano Schivardi,Fabiano Schivardi,psc82
16275,Review of Economic Studies,2013.0,Virgiliu Midrigan,Virgiliu Midrigan,pmi156
16277,Review of Economic Studies,2013.0,Aderonke Osikominu,Aderonke Osikominu,pos48
16278,Review of Economic Studies,2013.0,Esmeralda A. Ramalho,Esmeralda A. Ramalho,pra185
16279,Review of Economic Studies,2013.0,Richard J. Smith,Richard J. Smith,psm83
16281,Review of Economic Studies,2013.0,Muhamet Yildiz,Muhamet Yildiz,pyi16
16282,Review of Economic Studies,2013.0,Alexander Wolitzky,Alexander Wolitzky,pwo172
16284,Review of Economic Studies,2013.0,Francesco Bianchi,Francesco Bianchi,pbi171
16285,Review of Economic Studies,2013.0,Matteo Bobba,Matteo Bobba,pbo270
16286,Review of Economic Studies,2013.0,Markus K. Brunnermeier,Markus K. Brunnermeier,pbr31
16287,Review of Economic Studies,2013.0,Laura Veldkamp,Laura Veldkamp,pve40
16292,Review of Economic Studies,2013.0,David Domeij,David Domeij,pdo11
16293,Review of Economic Studies,2013.0,Emmanuel Farhi,Emmanuel Farhi,pfa207
16294,Review of Economic Studies,2013.0,Chao Gu,Chao Gu,pgu383
16295,Review of Economic Studies,2013.0,Fabrizio Mattesini,Fabrizio Mattesini,pma635
16296,Review of Economic Studies,2013.0,Randall Wright,Randall Wright,pwr2
16299,Review of Economic Studies,2013.0,Kalina Manova,Kalina Manova,pma2520
16301,Review of Economic Studies,2013.0,Hans-Joachim Voth,Hans-Joachim Voth,pvo5
16303,Review of Economic Studies,2013.0,Daron Acemoglu,Daron Acemoglu,pac16
16305,Review of Economic Studies,2013.0,Ragnar Torvik,Ragnar Torvik,pto24
16306,Review of Economic Studies,2013.0,Loukas Balafoutas,Loukas Balafoutas,pba1068
16308,Review of Economic Studies,2013.0,Rudolf Kerschbamer,Rudolf Kerschbamer,pke324
16309,Review of Economic Studies,2013.0,Matthias Sutter,Matthias Sutter,psu6
16311,Review of Economic Studies,2013.0,Jean-Marie Dufour,Jean-Marie Dufour,pdu24
16312,Review of Economic Studies,2013.0,Lynda Khalaf,Lynda Khalaf,pkh49
16314,Review of Economic Studies,2013.0,George J. Mailath,George J. Mailath,pma6
16315,Review of Economic Studies,2013.0,Stephen Morris,Stephen Morris,pmo35
16316,Review of Economic Studies,2013.0,Stephen Morris,Stephen Morris,pmo9
16317,Review of Economic Studies,2013.0,Stephen V. Burks,Stephen V. Burks,pbu110
16319,Review of Economic Studies,2013.0,Lorenz Goette,Lorenz Goette,pgo236
16320,Review of Economic Studies,2013.0,Aldo Rustichini,Aldo Rustichini,pru209
16321,Review of Economic Studies,2013.0,Tanjim Hossain,Tanjim Hossain,pho203
16322,Review of Economic Studies,2013.0,Ryo Okui,Ryo Okui,pok36
16323,Review of Economic Studies,2013.0,Roman Inderst,Roman Inderst,pin77
16324,Review of Economic Studies,2013.0,Marco Ottaviani,Marco Ottaviani,pot1
16325,Review of Economic Studies,2013.0,Marek Kapicka,Marek Kapicka,pka254
16326,Review of Economic Studies,2013.0,John A. Knowles,John A. Knowles,pkn1
16327,Review of Economic Studies,2013.0,Jeremy Lise,Jeremy Lise,pli167
16328,Review of Economic Studies,2013.0,Dominic Rohner,Dominic Rohner,pro229
16331,Review of Economic Studies,2013.0,Irina A. Telyukova,Irina A. Telyukova,pte90
16332,Review of Economic Studies,2013.0,Maisy Wong,Maisy Wong,pwo209
16334,Review of Economic Studies,2013.0,Laurence R. Iannaccone,Laurence R. Iannaccone,pia4
16336,Review of Economic Studies,2013.0,Jared Rubin,Jared Rubin,pru106
16337,Review of Economic Studies,2013.0,Manudeep Bhuller,Manudeep Bhuller,pbh89
16338,Review of Economic Studies,2013.0,Tarjei Havnes,Tarjei Havnes,pha304
16339,Review of Economic Studies,2013.0,Edwin Leuven,Edwin Leuven,ple65
16340,Review of Economic Studies,2013.0,Magne Mogstad,Magne Mogstad,pmo570
16341,Review of Economic Studies,2013.0,Martin Browning,Martin Browning,pbr221
16343,Review of Economic Studies,2013.0,Arthur Lewbel,Arthur Lewbel,ple43
16345,Review of Economic Studies,2013.0,Georg Strasser,Georg Strasser,pst327
16347,Review of Economic Studies,2013.0,Jordi Jaumandreu,Jordi Jaumandreu,pja133
16348,Review of Economic Studies,2013.0,Oeindrila Dube,Oeindrila Dube,pdu179
16350,Review of Economic Studies,2013.0,Chris Edmond,Chris Edmond,ped23
16351,Review of Economic Studies,2013.0,Benjamin Feigenberg,Benjamin Feigenberg,pfe509
16353,Review of Economic Studies,2013.0,Rohini Pande,Rohini Pande,ppa900
16354,Review of Economic Studies,2013.0,Pierre-Olivier Gourinchas,Pierre-Olivier Gourinchas,pgo28
16355,Review of Economic Studies,2013.0,Olivier Jeanne,Olivier Jeanne,pje59
16357,Review of Economic Studies,2013.0,Patrick W. Schmitz,Patrick W. Schmitz,psc133
16358,Review of Economic Studies,2013.0,Giuseppe Moscarini,Giuseppe Moscarini,pmo86
16359,Review of Economic Studies,2013.0,Fabien Postel-Vinay,Fabien Postel-Vinay,ppo9
16360,Review of Economic Studies,2013.0,Natalia Ramondo,Natalia Ramondo,pra566
16361,Review of Economic Studies,2013.0,Veronica Rappoport,Veronica Rappoport,pra565
16363,Review of Economic Studies,2013.0,Richard Van Weelden,Richard Van Weelden,pva829
16364,Review of Economic Studies,2014.0,Alp E. Atakan,Alp E. Atakan,pat41
16365,Review of Economic Studies,2014.0,Mehmet Ekmekci,Mehmet Ekmekci,pek17
16366,Review of Economic Studies,2014.0,Steffen Altmann,Steffen Altmann,pal241
16367,Review of Economic Studies,2014.0,Armin Falk,Armin Falk,pfa48
16369,Review of Economic Studies,2014.0,David Huffman,David Huffman,phu45
16370,Review of Economic Studies,2014.0,Francesco Avvisati,Francesco Avvisati,pav51
16371,Review of Economic Studies,2014.0,Marc Gurgand,Marc Gurgand,pgu99
16372,Review of Economic Studies,2014.0,Nina Guyon,Nina Guyon,pgu376
16373,Review of Economic Studies,2014.0,Eric Maurin,Eric Maurin,pma182
16375,Review of Economic Studies,2014.0,Francesco Devicienti,Francesco Devicienti,pde332
16376,Review of Economic Studies,2014.0,Agata Maida,Agata Maida,pma613
16378,Review of Economic Studies,2014.0,Daniel Friedman,Daniel Friedman,pfr22
16380,Review of Economic Studies,2014.0,Daniela Del Boca,Daniela Del Boca,pde117
16381,Review of Economic Studies,2014.0,Christopher Flinn,Christopher Flinn,pfl8
16383,Review of Economic Studies,2014.0,Mine Zeynep Senses,Mine Zeynep Senses,pse143
16384,Review of Economic Studies,2014.0,Rafael Lalive,Rafael Lalive,pla4
16386,Review of Economic Studies,2014.0,Andreas Steinhauer,Andreas Steinhauer,pst626
16388,Review of Economic Studies,2014.0,Phillip Leslie,Phillip Leslie,ple710
16390,Review of Economic Studies,2014.0,Thomas Markussen,Thomas Markussen,pma530
16391,Review of Economic Studies,2014.0,Louis Putterman,Louis Putterman,ppu14
16392,Review of Economic Studies,2014.0,Jean-Robert Tyran,Jean-Robert Tyran,pty1
16394,Review of Economic Studies,2014.0,Stefan T. Trautmann,Stefan T. Trautmann,ptr169
16396,Review of Economic Studies,2014.0,Luigi Paciello,Luigi Paciello,ppa391
16397,Review of Economic Studies,2014.0,Mirko Wiederholt,Mirko Wiederholt,pwi93
16398,Review of Economic Studies,2014.0,Yona Rubinstein,Yona Rubinstein,pru68
16400,Review of Economic Studies,2014.0,Ralph Stinebrickner,Ralph Stinebrickner,pst471
16401,Review of Economic Studies,2014.0,Todd R. Stinebrickner,Todd R. Stinebrickner,pst255
16403,Review of Economic Studies,2014.0,Ricardo Alonso,Ricardo Alonso,pal640
16404,Review of Economic Studies,2014.0,Isabelle Brocas,Isabelle Brocas,pbr679
16405,Review of Economic Studies,2014.0,Juan D. Carrillo,Juan D. Carrillo,pca1184
16406,Review of Economic Studies,2014.0,Michael L. Anderson,Michael L. Anderson,pan105
16407,Review of Economic Studies,2014.0,Maximilian Auffhammer,Maximilian Auffhammer,pau60
16409,Review of Economic Studies,2014.0,Esther Duflo,Esther Duflo,pdu166
16411,Review of Economic Studies,2014.0,Victor Chernozhukov,Victor Chernozhukov,pch864
16412,Review of Economic Studies,2014.0,Christian Hansen,Christian Hansen,pha982
16413,Review of Economic Studies,2014.0,Christophe Chamley,Christophe Chamley,pch389
16414,Review of Economic Studies,2014.0,Gilles Duranton,Gilles Duranton,pdu48
16415,Review of Economic Studies,2014.0,Peter M. Morrow,Peter M. Morrow,pmo379
16417,Review of Economic Studies,2014.0,Emmanuel Farhi,Emmanuel Farhi,pfa207
16418,Review of Economic Studies,2014.0,Gita Gopinath,Gita Gopinath,pgo327
16419,Review of Economic Studies,2014.0,Oleg Itskhoki,Oleg Itskhoki,pit14
16420,Review of Economic Studies,2014.0,Doireann Fitzgerald,Doireann Fitzgerald,pfi76
16422,Review of Economic Studies,2014.0,Paola Giuliano,Paola Giuliano,pgi66
16423,Review of Economic Studies,2014.0,Antonio Spilimbergo,Antonio Spilimbergo,psp16
16424,Review of Economic Studies,2014.0,Fatih Guvenen,Fatih Guvenen,pgu24
16426,Review of Economic Studies,2014.0,Serdar Ozkan,Serdar Ozkan,poz42
16427,Review of Economic Studies,2014.0,Serdar Ozkan,Serdar Ozkan,poz78
