idd,journal,year,author,name,Short-Id
5940,Journal of Political Economy,2000.0,michele piccione,,
5941,American Economic Review,2017.0,michele piccione,,
5944,Econometrica,2008.0,michelle sovinsky goeree,,
5945,American Economic Review,2007.0,michèle tertilt,,
5946,Econometrica,2007.0,michèle tertilt,,
5947,Econometrica,2019.0,michèle tertilt,,
5948,The Quarterly Journal of Economics,2009.0,michèle tertilt,,
5949,Review of Economic Studies,2016.0,michèle tertilt,,
5950,Review of Economic Studies,2019.0,miguel a león-ledesma,,
5951,Review of Economic Studies,2018.0,miguel a martinez-carrasco,,
5955,American Economic Review,2010.0,miguel a. león-ledesma,,
5956,Econometrica,2014.0,miguel a. portela,,
5958,The Quarterly Journal of Economics,2009.0,mihir a. desai,,
5959,The Quarterly Journal of Economics,2006.0,mihir desai,,
5960,Review of Economic Studies,2010.0,mikel pérez-nievas,,
5961,Econometrica,2018.0,mikhail panov,,
5962,American Economic Review,2014.0,mikl?s koren,,
5963,The Quarterly Journal of Economics,2007.0,miklós koren,,
5964,American Economic Review,2016.0,miklós koren,,
5965,American Economic Review,2013.0,miklós koren,,
5966,American Economic Review,2015.0,miklós koren,,
5967,American Economic Review,2016.0,milagro saborío-rodríguez,,
5973,The Quarterly Journal of Economics,2012.0,mira bernstein,,
5974,Econometrica,2019.0,mira frick,,
5975,American Economic Review,2014.0,mirabelle mu?ls,,
5976,American Economic Review,2017.0,miriam krueger,,
5977,American Economic Review,2002.0,mitch kunce,,
5980,Journal of Political Economy,2017.0,mitsuru igami,,
5981,American Economic Review,2011.0,mo xiao,,
5982,American Economic Review,2011.0,mo xiao,,
5983,Review of Economic Studies,2019.0,modibo sidibé,,
5984,Review of Economic Studies,2005.0,mohamad l. hammour,,
5985,American Economic Review,2006.0,mohamad l. hammour,,
5986,Econometrica,2005.0,mohamed taamouti,,
5987,American Economic Review,2014.0,mohammad isaqzadeh,,
5988,American Economic Review,2012.0,mohammad nazmul hassan,,
5989,Econometrica,2001.0,"moldovanu, benny",,
5990,The Quarterly Journal of Economics,2019.0,molly schnell,,
5991,Econometrica,2000.0,monica brezzi,,
5992,American Economic Review,2017.0,monika mrázová,,
5993,American Economic Review,2015.0,moritz kuhn,,
5997,The Quarterly Journal of Economics,2007.0,morten bennedsen,,
5998,Journal of Political Economy,2002.0,morten bennedsen,,
6006,Econometrica,2012.0,morten ørregaard nielsen,,
6007,Econometrica,2012.0,morten ørregaard nielsen,,
6008,Journal of Political Economy,2004.0,morton i. kamien,,
6009,American Economic Review,2011.0,moshe hoffman,,
6011,The Quarterly Journal of Economics,2019.0,munshi sulaiman,,
6012,The Quarterly Journal of Economics,2017.0,munshi sulaiman,,
6013,Review of Economic Studies,2011.0,munther a. dahleh,,
6016,Review of Economic Studies,2007.0,murat nick,,
6017,American Economic Review,2015.0,musab kurnaz,,
6018,American Economic Review,2014.0,myrto kalouptsidi,,
6019,Econometrica,2002.0,mário rui páscoa,,
6020,The Quarterly Journal of Economics,2009.0,mårten palme,,
6021,American Economic Review,2005.0,mårten palme,,
6022,Econometrica,2000.0,n. eugene savin,,
6023,American Economic Review,2014.0,nabil al-najjar,,
6024,Econometrica,2009.0,nabil i. al-najjar,,
6025,Journal of Political Economy,2015.0,nabil i. al-najjar,,
6026,Econometrica,2008.0,nabil i. al-najjar,,
6027,Review of Economic Studies,2006.0,nabil i. al-najjar,,
6030,American Economic Review,2009.0,nancy nicosia,,
6031,American Economic Review,2018.0,naoki aizawa,,
6032,The Quarterly Journal of Economics,2017.0,narayan das,,
6035,Journal of Political Economy,2007.0,natalia kovrijnykh,,
6036,American Economic Review,2013.0,natalia kovrijnykh,,
6037,American Economic Review,2013.0,natalia rigol,,
6038,The Quarterly Journal of Economics,2015.0,natalija novta,,
6040,American Economic Review,2009.0,nathan h. miller,,
6041,Econometrica,2017.0,nathan h. miller,,
6042,Econometrica,2018.0,nathan lane,,
6046,American Economic Review,2010.0,nava ashraf,,
6047,American Economic Review,2014.0,nava ashraf,,
6048,American Economic Review,2009.0,nava ashraf,,
6049,The Quarterly Journal of Economics,2006.0,nava ashraf,,
6050,American Economic Review,2012.0,neale mahoney,,
6051,The Quarterly Journal of Economics,2018.0,neale mahoney,,
6052,American Economic Review,2015.0,neale mahoney,,
6053,The Quarterly Journal of Economics,2015.0,neale mahoney,,
6054,American Economic Review,2018.0,neale mahoney,,
6055,American Economic Review,2017.0,neale mahoney,,
6056,American Economic Review,2019.0,neale mahoney,,
6057,Review of Economic Studies,2016.0,ned augenblick,,
6058,Review of Economic Studies,2016.0,ned augenblick,,
6059,The Quarterly Journal of Economics,2015.0,ned augenblick,,
6060,Review of Economic Studies,2019.0,ned augenblick,,
6061,Journal of Political Economy,2018.0,neel sundaresan,,
6062,American Economic Review,2014.0,neel sundaresan,,
6063,American Economic Review,2018.0,neel sundaresan,,
6064,American Economic Review,2016.0,neil bhutta,,
6065,The Quarterly Journal of Economics,2000.0,neil hohmann,,
6066,American Economic Review,2019.0,neil stewart,,
6069,Econometrica,2007.0,nese yildiz,,
6070,Journal of Political Economy,2015.0,neus herranz,,
6071,The Quarterly Journal of Economics,2019.0,neviana petkova,,
6072,The Quarterly Journal of Economics,2019.0,neviana petkova,,
6073,American Economic Review,2018.0,neviana petkova,,
6074,Econometrica,2001.0,"nevo, aviv",,
6075,Econometrica,2001.0,"newey, whitney k",,
6076,American Economic Review,2014.0,nicholas a. christakis,,
6077,American Economic Review,2006.0,nicholas barberis,,
6078,American Economic Review,2008.0,nicholas barberis,,
6079,The Quarterly Journal of Economics,2001.0,nicholas barberis,,
6080,Econometrica,2000.0,nicholas m. kiefer,,
6081,Econometrica,2002.0,nicholas m. kiefer,,
6082,American Economic Review,2010.0,nicholas m. kreisle,,
6083,Econometrica,2018.0,nicholas ryan,,
6084,The Quarterly Journal of Economics,2013.0,nicholas ryan,,
6090,Review of Economic Studies,2016.0,nicholas w. papageorge,,
6091,American Economic Review,2014.0,nichole szembrot,,
6092,American Economic Review,2016.0,nick arnosti,,
6093,Review of Economic Studies,2007.0,nick bloom,,
6094,The Quarterly Journal of Economics,2005.0,nick bloom,,
6095,Review of Economic Studies,2011.0,nico a. hansen,,
6096,American Economic Review,2001.0,nico a. hansen,,
6097,The Quarterly Journal of Economics,2012.0,nico voigtländer,,
6098,Journal of Political Economy,2017.0,nico voigtländer,,
6099,The Quarterly Journal of Economics,2015.0,nico voigtländer,,
6100,Journal of Political Economy,2019.0,nico voigtländer,,
6101,American Economic Review,2008.0,nicola fuchs-schundeln,,
6102,American Economic Review,2007.0,nicola fuchs-schündeln,,
6103,American Economic Review,2018.0,nicola fuchs-schündeln,,
6104,Review of Economic Studies,2018.0,nicola fuchs-schündeln,,
6105,Econometrica,2015.0,nicola fusari,,
6106,Journal of Political Economy,2017.0,nicola maaser,,
6107,Econometrica,2005.0,nicolae garleanu,,
6108,Journal of Political Economy,2015.0,nicolae gârleanu,,
6109,American Economic Review,2015.0,nicolae gã¢rleanu,,
6110,American Economic Review,2016.0,nicolai v. kuminoff,,
6111,Review of Economic Studies,2018.0,nicolas crouzet,,
6113,Econometrica,2018.0,nicolas s. lambert,,
6114,American Economic Review,2008.0,nicole maestas,,
6115,American Economic Review,2013.0,nicole maestas,,
6116,The Quarterly Journal of Economics,2009.0,nicole maestas,,
6117,Econometrica,2001.0,"nielsen, bent",,
6118,American Economic Review,2013.0,niko matouschek,,
6119,American Economic Review,2008.0,niko matouschek,,
6120,Review of Economic Studies,2008.0,niko matouschek,,
6121,American Economic Review,2008.0,niko matouschek,,
6122,The Quarterly Journal of Economics,2016.0,nikolaos artavanis,,
6123,American Economic Review,2017.0,nikolay zubanov,,
6124,Review of Economic Studies,2009.0,nils-petter lagerlöf,,
6125,Review of Economic Studies,2009.0,nina mazar,,
6126,Econometrica,2009.0,ning sun,,
6127,Journal of Political Economy,2014.0,ning sun,,
6128,Econometrica,2006.0,ning sun,,
6129,The Quarterly Journal of Economics,2008.0,nittai k. bergman,,
6130,American Economic Review,2012.0,nittai k. bergman,,
6131,The Quarterly Journal of Economics,2017.0,noah stoffman,,
6132,American Economic Review,2015.0,nobuhiro kiyotaki,,
6133,Journal of Political Economy,2007.0,nobuhiro kiyotaki,,
6134,American Economic Review,2017.0,nobuhiro kiyotaki,,
6135,Journal of Political Economy,2019.0,nobuhiro kiyotaki,,
6136,American Economic Review,2008.0,nolan h. miller,,
6137,American Economic Review,2019.0,nolan h. miller,,
6138,American Economic Review,2018.0,nolan h. miller,,
6140,Econometrica,2006.0,norbert christopeit,,
6141,American Economic Review,2018.0,noriaki okamoto,,
6142,Review of Economic Studies,2017.0,noriyuki yanagawa,,
6143,Econometrica,2001.0,"noussair, charles n",,
6144,American Economic Review,2017.0,nuno limão,,
6145,Review of Economic Studies,2007.0,nuno limão,,
6146,American Economic Review,2016.0,odilon câmara,,
6147,Review of Economic Studies,2011.0,odilon câmara,,
6148,Econometrica,2001.0,"ogaki, masao",,
6149,American Economic Review,2009.0,ola kvaløy,,
6150,American Economic Review,2019.0,oleksandr shcherbakov,,
6151,Review of Economic Studies,2013.0,oleksiy kryvtsov,,
6152,The Quarterly Journal of Economics,2008.0,oleksiy kryvtsov,,
6153,American Economic Review,2012.0,olga kuzmina,,
6171,American Economic Review,2000.0,olivier de la grandville,,
6172,American Economic Review,2012.0,olivier deschãªnes,,
6173,American Economic Review,2007.0,olivier deschênes,,
6174,American Economic Review,2006.0,olivier deschênes,,
6175,American Economic Review,2017.0,olivier deschênes,,
6177,The Quarterly Journal of Economics,2003.0,olof åslund,,
6178,Econometrica,2015.0,omer tamuz,,
6179,The Quarterly Journal of Economics,2010.0,onur kesten,,
6180,Journal of Political Economy,2017.0,onur kesten,,
6189,Review of Economic Studies,2009.0,oren sussman,,
6190,American Economic Review,2013.0,orhan ayg?n,,
6191,American Economic Review,2016.0,orie shelef,,
6192,American Economic Review,2000.0,orit tykocinski,,
6193,Review of Economic Studies,2014.0,oskar nordström skans,,
6194,American Economic Review,2018.0,oskar nordström skans,,
6195,Econometrica,2011.0,osnat lifshitz,,
6196,Econometrica,2014.0,osnat lifshitz,,
6197,Econometrica,2019.0,osnat lifshitz,,
6199,American Economic Review,2003.0,oved yosha,,
6200,Review of Economic Studies,2003.0,oved yosha,,
6201,Journal of Political Economy,2002.0,oved yosha,,
6202,Econometrica,2005.0,ovidiu l. calin,,
6203,American Economic Review,2019.0,owen garrick,,
6204,Review of Economic Studies,2016.0,owen ozier,,
6205,American Economic Review,2003.0,owen r. phillips,,
6206,Econometrica,2016.0,p. battigalli,,
6207,Econometrica,2004.0,p. collin-dufresne,,
6208,Econometrica,2011.0,p. gagliardini,,
6211,Review of Economic Studies,2007.0,p. randall walsh,,
6212,American Economic Review,2002.0,p.-a. chiappori,,
6213,Econometrica,2009.0,p.-a. chiappori,,
6214,The Quarterly Journal of Economics,2019.0,pablo andrés neumeyer,,
6215,Econometrica,2004.0,pablo andrés neumeyer,,
6216,Journal of Political Economy,2015.0,pablo casas-arce,,
6220,American Economic Review,2011.0,pablo guerron-quintana,,
6221,American Economic Review,2015.0,pablo guerrón-quintana,,
6222,American Economic Review,2019.0,pablo kurlat,,
6223,American Economic Review,2013.0,pablo kurlat,,
6224,Econometrica,2016.0,pablo kurlat,,
6225,American Economic Review,2017.0,pablo querubín,,
6226,Journal of Political Economy,2014.0,paco martorell,,
6227,Econometrica,2001.0,"page, frank h, jr",,
6228,Econometrica,2001.0,"pakes, ariel",,
6229,American Economic Review,2012.0,panagiotis t. konstantinou,,
6230,American Economic Review,2006.0,panle gia,,
6231,Econometrica,2008.0,panle jia,,
6232,American Economic Review,2006.0,paolo dudine,,
6234,Journal of Political Economy,2019.0,paolo fulghieri,,
6236,Econometrica,2010.0,paolo siconolfi,,
6247,The Quarterly Journal of Economics,2006.0,parameswaran gopikrishnan,,
6248,The Quarterly Journal of Economics,2002.0,paras mehta,,
6249,Econometrica,2001.0,"park, joon y",,
6250,The Quarterly Journal of Economics,2000.0,partha dasgupta,,
6251,American Economic Review,2005.0,partha dasgupta,,
6252,American Economic Review,2019.0,pascal noel,,
6253,Journal of Political Economy,2003.0,"pastor, lubos",,
6255,American Economic Review,2002.0,patricia b. reagan,,
6256,Journal of Political Economy,2008.0,patricia cortes,,
6257,Econometrica,2007.0,patrick bajari,,
6258,Econometrica,2010.0,patrick bajari,,
6259,Journal of Political Economy,2005.0,patrick bajari,,
6260,American Economic Review,2014.0,patrick bajari,,
6261,The Quarterly Journal of Economics,2011.0,patrick bajari,,
6262,American Economic Review,2012.0,patrick bajari,,
6263,Journal of Political Economy,2005.0,patrick bajari,,
6264,Review of Economic Studies,2014.0,patrick bajari,,
6265,Econometrica,2014.0,patrick hummel,,
6266,American Economic Review,2002.0,patrick j. conway,,
6268,American Economic Review,2014.0,patrick johnston,,
6270,Review of Economic Studies,2004.0,patrik sandås,,
6275,American Economic Review,2008.0,paul fischer,,
6276,Journal of Political Economy,2013.0,paul glewwe,,
6278,The Quarterly Journal of Economics,2001.0,paul hirschfield,,
6281,The Quarterly Journal of Economics,2012.0,paul krugman,,
6282,American Economic Review,2009.0,paul krugman,,
6283,American Economic Review,2018.0,paul l. e. grieco,,
6284,Review of Economic Studies,2017.0,paul l. e. grieco,,
6285,Econometrica,2003.0,paul labys,,
6286,The Quarterly Journal of Economics,2009.0,paul lichtenstein,,
6291,Econometrica,2010.0,paul schrimpf,,
6292,American Economic Review,2013.0,paul schrimpf,,
6293,The Quarterly Journal of Economics,2015.0,paul schrimpf,,
6297,Review of Economic Studies,2011.0,pauli murto,,
6298,Econometrica,2013.0,paulo barelli,,
6299,Econometrica,2014.0,paulo barelli,,
6300,Econometrica,2011.0,paulo k. monteiro,,
6301,Econometrica,2001.0,"pauzner, ady",,
6302,American Economic Review,2005.0,pedro dal bó,,
6303,American Economic Review,2019.0,pedro dal bó,,
6304,Review of Economic Studies,2018.0,pedro dal bó,,
6305,Review of Economic Studies,2009.0,pedro dal bó,,
6306,Econometrica,2006.0,penélope hernández,,
6307,Econometrica,2003.0,per a. mykland,,
6308,Econometrica,2017.0,per a. mykland,,
6309,Econometrica,2009.0,per a. mykland,,
6310,Econometrica,2000.0,per krusell,,
6311,Review of Economic Studies,2007.0,per krusell,,
6312,Econometrica,2014.0,per krusell,,
6313,American Economic Review,2011.0,per krusell,,
6314,Econometrica,2003.0,per krusell,,
6315,American Economic Review,2017.0,per krusell,,
6316,Review of Economic Studies,2008.0,per krusell,,
6317,Review of Economic Studies,2010.0,per krusell,,
6318,Journal of Political Economy,2020.0,per krusell,,
6319,Econometrica,2010.0,per krusell,,
6320,Econometrica,2012.0,per krusell,,
6321,Review of Economic Studies,2003.0,per strömberg,,
