,journal,year,author,name,Short-Id
9918,Journal of Political Economy,2009.0,Tao Zha,Tao Zha,pzh80
9919,Journal of Political Economy,2009.0,Francesco Drago,Francesco Drago,pdr51
9920,Journal of Political Economy,2009.0,Roberto Galbiati,Roberto Galbiati,pga171
9926,Journal of Political Economy,2009.0,Enrique G. Mendoza,Enrique G. Mendoza,pme30
9927,Journal of Political Economy,2009.0,Vincenzo Quadrini,Vincenzo Quadrini,pqu2
9930,Journal of Political Economy,2009.0,Patrick Barron,Patrick Barron,pba560
9931,Journal of Political Economy,2009.0,Gustavo J. Bobonis,Gustavo J. Bobonis,pbo221
9932,Journal of Political Economy,2009.0,Yuriy Gorodnichenko,Yuriy Gorodnichenko,pgo175
9933,Journal of Political Economy,2009.0,Jorge Martinez-Vazquez,Jorge Martinez-Vazquez,pma25
9934,Journal of Political Economy,2009.0,Klara Sabirianova Peter,Klara Sabirianova Peter,psa214
9935,Journal of Political Economy,2009.0,Narayana Kocherlakota,Narayana Kocherlakota,pko25
9936,Journal of Political Economy,2009.0,Luigi Pistaferri,Luigi Pistaferri,ppi39
9941,Journal of Political Economy,2009.0,John Morgan,John Morgan,pmo131
9944,Journal of Political Economy,2009.0,Damon Clark,Damon Clark,pcl136
9946,Journal of Political Economy,2009.0,Yeon-Koo Che,Yeon-Koo Che,pch91
9947,Journal of Political Economy,2009.0,Navin Kartik,Navin Kartik,pka189
9951,Journal of Political Economy,2009.0,Gary Richardson,Gary Richardson,pri185
9953,Journal of Political Economy,2009.0,Laurens Cherchye,Laurens Cherchye,pch127
9954,Journal of Political Economy,2009.0,Bram De Rock,Bram De Rock,pde305
9955,Journal of Political Economy,2009.0,Frederic Vermeulen,Frederic Vermeulen,pve33
9958,Journal of Political Economy,2009.0,Lu Zhang,Lu Zhang,pzh29
9959,Journal of Political Economy,2009.0,Lu Zhang,Lu Zhang,pzh643
9960,Journal of Political Economy,2009.0,Erich Battistin,Erich Battistin,pba163
9962,Journal of Political Economy,2009.0,Arthur Lewbel,Arthur Lewbel,ple43
9965,Journal of Political Economy,2010.0,Hongbin Li,Hongbin Li,pli72
9966,Journal of Political Economy,2010.0,Mark Rosenzweig,Mark Rosenzweig,pro558
9967,Journal of Political Economy,2010.0,Junsen Zhang,Junsen Zhang,pzh194
9968,Journal of Political Economy,2010.0,Mariacristina De Nardi,Mariacristina De Nardi,pde51
9971,Journal of Political Economy,2010.0,Mark Huggett,Mark Huggett,phu6
9972,Journal of Political Economy,2010.0,Juan Carlos Parra,Juan Carlos Parra,ppa516
9975,Journal of Political Economy,2010.0,Martin J. Osborne,Martin J. Osborne,pos1
9978,Journal of Political Economy,2010.0,Olivier Compte,Olivier Compte,pco375
9979,Journal of Political Economy,2010.0,Philippe Jehiel,Philippe Jehiel,pje39
9980,Journal of Political Economy,2010.0,Carol Propper,Carol Propper,ppr36
9981,Journal of Political Economy,2010.0,John Van Reenen,John Van Reenen,pva45
9989,Journal of Political Economy,2010.0,Scott E. Carrell,Scott E. Carrell,pca439
9991,Journal of Political Economy,2010.0,Andrew Atkeson,Andrew Atkeson,pat52
9993,Journal of Political Economy,2010.0,Esteban Rossi-Hansberg,Esteban Rossi-Hansberg,pro72
9996,Journal of Political Economy,2010.0,Michael Greenstone,Michael Greenstone,pgr38
9997,Journal of Political Economy,2010.0,Richard Hornbeck,Richard Hornbeck,pho502
9998,Journal of Political Economy,2010.0,Enrico Moretti,Enrico Moretti,pmo392
9999,Journal of Political Economy,2010.0,John Asker,John Asker,pas7
10000,Journal of Political Economy,2010.0,Alexander Ljungqvist,Alexander Ljungqvist,plj2
10001,Journal of Political Economy,2010.0,Marc Fleurbaey,Marc Fleurbaey,pfl78
10002,Journal of Political Economy,2010.0,Jonathan Heathcote,Jonathan Heathcote,phe1
10003,Journal of Political Economy,2010.0,Kjetil Storesletten,Kjetil Storesletten,pst4
10006,Journal of Political Economy,2010.0,Justin Wolfers,Justin Wolfers,pwo9
10007,Journal of Political Economy,2010.0,Arnaud Costinot,Arnaud Costinot,pco355
10009,Journal of Political Economy,2010.0,Fabian Waldinger,Fabian Waldinger,pwa360
10011,Journal of Political Economy,2009.0,Dean P. Foster,Dean P. Foster,pfo59
10012,Journal of Political Economy,2009.0,Sergiu Hart,Sergiu Hart,pha148
10015,Journal of Political Economy,2009.0,Motohiro Yogo,Motohiro Yogo,pyo20
10018,Journal of Political Economy,2010.0,Manuel Amador,Manuel Amador,pam50
10019,Journal of Political Economy,2010.0,Pierre-Olivier Weill,Pierre-Olivier Weill,pwe79
10022,Journal of Political Economy,2010.0,Costas Arkolakis,Costas Arkolakis,par274
10023,Journal of Political Economy,2010.0,Emmanuel Farhi,Emmanuel Farhi,pfa207
10024,Journal of Political Economy,2010.0,Daron Acemoglu,Daron Acemoglu,pac16
10025,Journal of Political Economy,2010.0,Volker Nocke,Volker Nocke,pno17
10027,Journal of Political Economy,2010.0,Paul Beaudry,Paul Beaudry,pbe35
10034,Journal of Political Economy,2010.0,Nick Netzer,Nick Netzer,pne89
10035,Journal of Political Economy,2010.0,Florian Scheuer,Florian Scheuer,psc147
10036,Journal of Political Economy,2011.0,Riccardo Colacito,Riccardo Colacito,pco212
10038,Journal of Political Economy,2011.0,Andrew T. Foerster,Andrew T. Foerster,pfo181
10040,Journal of Political Economy,2011.0,Mark W. Watson,Mark W. Watson,pwa582
10041,Journal of Political Economy,2011.0,Lawrence Christiano,Lawrence Christiano,pch45
10042,Journal of Political Economy,2011.0,Martin Eichenbaum,Martin Eichenbaum,pei4
10043,Journal of Political Economy,2011.0,Sergio Rebelo,Sergio Rebelo,pre4
10045,Journal of Political Economy,2011.0,Karthik Muralidharan,Karthik Muralidharan,pmu102
10049,Journal of Political Economy,2011.0,Lucas W. Davis,Lucas W. Davis,pda367
10050,Journal of Political Economy,2011.0,Lutz Kilian,Lutz Kilian,pki110
10051,Journal of Political Economy,2011.0,Nicola Persico,Nicola Persico,ppe261
10053,Journal of Political Economy,2011.0,Dan Silverman,Dan Silverman,psi181
10054,Journal of Political Economy,2011.0,Alessandro Gavazza,Alessandro Gavazza,pga173
10056,Journal of Political Economy,2011.0,John Morgan,John Morgan,pmo131
10057,Journal of Political Economy,2011.0,John H. Cochrane,John H. Cochrane,pco57
10058,Journal of Political Economy,2011.0,Gary D. Libecap,Gary D. Libecap,pli409
10059,Journal of Political Economy,2011.0,Dean Lueck,Dean Lueck,plu157
10060,Journal of Political Economy,2011.0,Guido Menzio,Guido Menzio,pme246
10061,Journal of Political Economy,2011.0,Shouyong Shi,Shouyong Shi,psh12
10062,Journal of Political Economy,2011.0,Shang-Jin Wei,Shang-Jin Wei,pwe20
10063,Journal of Political Economy,2011.0,Xiaobo Zhang,Xiaobo Zhang,pzh45
10065,Journal of Political Economy,2011.0,Larry Samuelson,Larry Samuelson,psa80
10066,Journal of Political Economy,2011.0,Eli Berman,Eli Berman,pbe188
10069,Journal of Political Economy,2011.0,Dimitris Papanikolaou,Dimitris Papanikolaou,ppa463
10070,Journal of Political Economy,2011.0,Sergiu Hart,Sergiu Hart,pha148
10071,Journal of Political Economy,2011.0,Paul Niehaus,Paul Niehaus,pni384
10074,Journal of Political Economy,2011.0,Elhanan Helpman,Elhanan Helpman,phe205
10075,Journal of Political Economy,2011.0,Sam Schulhofer-Wohl,Sam Schulhofer-Wohl,psc282
10076,Journal of Political Economy,2011.0,Emeric Henry,Emeric Henry,phe168
10077,Journal of Political Economy,2011.0,Carlos J. Ponce,Carlos J. Ponce,ppo140
10080,Journal of Political Economy,2011.0,Gary Richardson,Gary Richardson,pri185
10081,Journal of Political Economy,2011.0,Daniel Aaronson,Daniel Aaronson,paa13
10082,Journal of Political Economy,2011.0,Bhashkar Mazumder,Bhashkar Mazumder,pma1341
10085,Journal of Political Economy,2011.0,Louis Kaplow,Louis Kaplow,pka44
10087,Journal of Political Economy,2011.0,Brett R. Gordon,Brett R. Gordon,pgo263
10091,Journal of Political Economy,2011.0,Federico Echenique,Federico Echenique,pec5
10093,Journal of Political Economy,2011.0,Matthew Shum,Matthew Shum,psh47
10097,Journal of Political Economy,2012.0,Paul Klemperer,Paul Klemperer,pkl5
10098,Journal of Political Economy,2012.0,Olivier Coibion,Olivier Coibion,pco205
10099,Journal of Political Economy,2012.0,Yuriy Gorodnichenko,Yuriy Gorodnichenko,pgo175
10100,Journal of Political Economy,2012.0,Matz Dahlberg,Matz Dahlberg,pda161
10101,Journal of Political Economy,2012.0,Karin Edmark,Karin Edmark,ped15
10103,Journal of Political Economy,2012.0,Florin O. Bilbiie,Florin O. Bilbiie,pbi78
10104,Journal of Political Economy,2012.0,Fabio Ghironi,Fabio Ghironi,pgh2
10105,Journal of Political Economy,2012.0,Marc J. Melitz,Marc J. Melitz,pme260
10107,Journal of Political Economy,2012.0,Annette Vissing-Jorgensen,Annette Vissing-Jorgensen,pvi437
10108,Journal of Political Economy,2012.0,Ian Martin,Ian Martin,pma1585
10110,Journal of Political Economy,2012.0,Cristina Arellano,Cristina Arellano,par171
10111,Journal of Political Economy,2012.0,Ananth Ramanarayanan,Ananth Ramanarayanan,pra324
10112,Journal of Political Economy,2012.0,Lars Lefgren,Lars Lefgren,ple392
10113,Journal of Political Economy,2012.0,Matthew J. Lindquist,Matthew J. Lindquist,pli53
10116,Journal of Political Economy,2012.0,Claudio Mezzetti,Claudio Mezzetti,pme128
10117,Journal of Political Economy,2012.0,Douglas W. Diamond,Douglas W. Diamond,pdi80
10118,Journal of Political Economy,2012.0,Raghuram G. Rajan,Raghuram G. Rajan,pra149
10119,Journal of Political Economy,2012.0,Leonardo Bursztyn,Leonardo Bursztyn,pbu249
10120,Journal of Political Economy,2012.0,Lucas C. Coffman,Lucas C. Coffman,pco542
10121,Journal of Political Economy,2012.0,Emmanuel Farhi,Emmanuel Farhi,pfa207
10124,Journal of Political Economy,2012.0,Sonia Oreffice,Sonia Oreffice,por98
10125,Journal of Political Economy,2012.0,Climent Quintana-Domeque,Climent Quintana-Domeque,pqu32
10126,Journal of Political Economy,2012.0,Alessandra Casella,Alessandra Casella,pca496
10127,Journal of Political Economy,2012.0,Aniol Llorente-Saguer,Aniol Llorente-Saguer,pll30
10128,Journal of Political Economy,2012.0,Thomas R. Palfrey,Thomas R. Palfrey,ppa1164
10130,Journal of Political Economy,2012.0,Christos Genakos,Christos Genakos,pge261
10131,Journal of Political Economy,2012.0,Mario Pagliero,Mario Pagliero,ppa343
10132,Journal of Political Economy,2012.0,Daniel F. Garrett,Daniel F. Garrett,pga626
10133,Journal of Political Economy,2012.0,Alessandro Pavan,Alessandro Pavan,ppa367
10134,Journal of Political Economy,2012.0,David M. Arseneau,David M. Arseneau,par64
10135,Journal of Political Economy,2012.0,Sanjay K. Chugh,Sanjay K. Chugh,pch1272
10136,Journal of Political Economy,2012.0,John Morgan,John Morgan,pmo131
10138,Journal of Political Economy,2012.0,Roger B. Myerson,Roger B. Myerson,pmy13
10139,Journal of Political Economy,2012.0,Yiting Li,Yiting Li,pli48
10140,Journal of Political Economy,2012.0,Guillaume Rocheteau,Guillaume Rocheteau,pro264
10141,Journal of Political Economy,2012.0,Pierre-Olivier Weill,Pierre-Olivier Weill,pwe79
10142,Journal of Political Economy,2012.0,Jacob Glazer,Jacob Glazer,pgl69
10143,Journal of Political Economy,2012.0,Ariel Rubinstein,Ariel Rubinstein,pru8
10145,Journal of Political Economy,2012.0,Andrei A. Levchenko,Andrei A. Levchenko,ple223
10146,Journal of Political Economy,2012.0,Jan Stoop,Jan Stoop,pst453
10149,Journal of Political Economy,2012.0,Andrew Sweeting,Andrew Sweeting,psw53
10151,Journal of Political Economy,2012.0,Marc Rysman,Marc Rysman,pry6
10152,Journal of Political Economy,2013.0,Ricardo Lagos,Ricardo Lagos,pla18
10153,Journal of Political Economy,2013.0,Heidi L. Williams,Heidi L. Williams,pwi239
10154,Journal of Political Economy,2013.0,Rafael Di Tella,Rafael Di Tella,pdi128
10155,Journal of Political Economy,2013.0,Ernesto Schargrodsky,Ernesto Schargrodsky,psc348
10156,Journal of Political Economy,2013.0,Alfonso Irarrazabal,Alfonso Irarrazabal,pir43
10157,Journal of Political Economy,2013.0,Andreas Moxnes,Andreas Moxnes,pmo493
10158,Journal of Political Economy,2013.0,Luca David Opromolla,Luca David Opromolla,pop6
10160,Journal of Political Economy,2013.0,Natalia Ramondo,Natalia Ramondo,pra566
10163,Journal of Political Economy,2013.0,Bruce Wydick,Bruce Wydick,pwy16
10167,Journal of Political Economy,2013.0,Yongseok Shin,Yongseok Shin,psh383
10168,Journal of Political Economy,2013.0,Timothy J. Kehoe,Timothy J. Kehoe,pke16
10170,Journal of Political Economy,2013.0,Boyan Jovanovic,Boyan Jovanovic,pjo20
10172,Journal of Political Economy,2013.0,Yukio Koriyama,Yukio Koriyama,pko315
10175,Journal of Political Economy,2013.0,Rafael Treibich,Rafael Treibich,ptr237
10177,Journal of Political Economy,2013.0,Michal Fabinger,Michal Fabinger,pfa403
10178,Journal of Political Economy,2013.0,Mark Aguiar,Mark Aguiar,pag57
10179,Journal of Political Economy,2013.0,Erik Hurst,Erik Hurst,phu87
10180,Journal of Political Economy,2013.0,Gregory K. Dow,Gregory K. Dow,pdo95
10184,Journal of Political Economy,2013.0,Chad Syverson,Chad Syverson,psy13
10191,Journal of Political Economy,2013.0,Ricardo Lagos,Ricardo Lagos,pla18
10193,Journal of Political Economy,2013.0,Scott Duke Kominers,Scott Duke Kominers,pko394
10194,Journal of Political Economy,2013.0,Alexandru Nichifor,Alexandru Nichifor,pni163
10195,Journal of Political Economy,2013.0,Michael Ostrovsky,Michael Ostrovsky,pos32
10197,Journal of Political Economy,2013.0,Chao Gu,Chao Gu,pgu383
10198,Journal of Political Economy,2013.0,Fabrizio Mattesini,Fabrizio Mattesini,pma635
10199,Journal of Political Economy,2013.0,Cyril Monnet,Cyril Monnet,pmo288
10200,Journal of Political Economy,2013.0,Randall Wright,Randall Wright,pwr2
10201,Journal of Political Economy,2013.0,John K.-H. Quah,John K.-H. Quah,pqu49
10203,Journal of Political Economy,2013.0,Pedro Bordalo,Pedro Bordalo,pbo515
10204,Journal of Political Economy,2013.0,Nicola Gennaioli,Nicola Gennaioli,pge95
10205,Journal of Political Economy,2013.0,Andrei Shleifer,Andrei Shleifer,psh93
10208,Journal of Political Economy,2013.0,Laurens Cherchye,Laurens Cherchye,pch127
10209,Journal of Political Economy,2013.0,Bram De Rock,Bram De Rock,pde305
10211,Journal of Political Economy,2013.0,Daniel F. Spulber,Daniel F. Spulber,psp13
10212,Journal of Political Economy,2013.0,Mikhail Golosov,Mikhail Golosov,pgo200
10213,Journal of Political Economy,2013.0,Pricila Maziero,Pricila Maziero,pma1794
10214,Journal of Political Economy,2013.0,Guido Menzio,Guido Menzio,pme246
10215,Journal of Political Economy,2013.0,Aubhik Khan,Aubhik Khan,pkh5
10217,Journal of Political Economy,2013.0,Jonathan Heathcote,Jonathan Heathcote,phe1
10218,Journal of Political Economy,2013.0,Fabrizio Perri,Fabrizio Perri,ppe52
10219,Journal of Political Economy,2014.0,Jesse Perla,Jesse Perla,ppe504
10220,Journal of Political Economy,2014.0,Christopher Tonetti,Christopher Tonetti,pto237
10222,Journal of Political Economy,2014.0,Benjamin Moll,Benjamin Moll,pmo661
10225,Journal of Political Economy,2013.0,Aldo Rustichini,Aldo Rustichini,pru209
10226,Journal of Political Economy,2014.0,Arnaud Costinot,Arnaud Costinot,pco355
10227,Journal of Political Economy,2014.0,Guido Lorenzoni,Guido Lorenzoni,plo185
10230,Journal of Political Economy,2014.0,Xiaoji Lin,Xiaoji Lin,pli453
10231,Journal of Political Economy,2014.0,Santiago Bazdresch,Santiago Bazdresch,pba296
10233,Journal of Political Economy,2014.0,Zaifu Yang,Zaifu Yang,pya265
10238,Journal of Political Economy,2014.0,Daron Acemoglu,Daron Acemoglu,pac16
10239,Journal of Political Economy,2014.0,Tristan Reed,Tristan Reed,pre545
10241,Journal of Political Economy,2014.0,Damon Clark,Damon Clark,pcl136
10244,Journal of Political Economy,2014.0,Kristian Behrens,Kristian Behrens,pbe108
10245,Journal of Political Economy,2014.0,Gilles Duranton,Gilles Duranton,pdu48
10247,Journal of Political Economy,2014.0,Fatih Guvenen,Fatih Guvenen,pgu24
10248,Journal of Political Economy,2014.0,Serdar Ozkan,Serdar Ozkan,poz42
10249,Journal of Political Economy,2014.0,Serdar Ozkan,Serdar Ozkan,poz78
10250,Journal of Political Economy,2014.0,Jae Song,Jae Song,pso277
10254,Journal of Political Economy,2014.0,Ran Abramitzky,Ran Abramitzky,pab108
10255,Journal of Political Economy,2014.0,Leah Platt Boustan,Leah Platt Boustan,pbo332
10256,Journal of Political Economy,2014.0,Katherine Eriksson,Katherine Eriksson,per213
10258,Journal of Political Economy,2015.0,Susan W. Parker,Susan W. Parker,ppa104
10261,Journal of Political Economy,2015.0,Lars Ljungqvist,Lars Ljungqvist,plj7
10262,Journal of Political Economy,2015.0,Harald Uhlig,Harald Uhlig,puh1
10263,Journal of Political Economy,2014.0,Jan Eeckhout,Jan Eeckhout,pee1
10265,Journal of Political Economy,2014.0,Kurt Schmidheiny,Kurt Schmidheiny,psc52
10266,Journal of Political Economy,2014.0,Anirban Mitra,Anirban Mitra,pmi662
10267,Journal of Political Economy,2014.0,Debraj Ray,Debraj Ray,pra6
10269,Journal of Political Economy,2014.0,Raymond Fisman,Raymond Fisman,pfi257
10270,Journal of Political Economy,2014.0,Florian Schulz,Florian Schulz,psc688
10271,Journal of Political Economy,2014.0,Vikrant Vig,Vikrant Vig,pvi304
10272,Journal of Political Economy,2014.0,Anke S. Kessler,Anke S. Kessler,pke73
10273,Journal of Political Economy,2014.0,Boyan Jovanovic,Boyan Jovanovic,pjo20
10275,Journal of Political Economy,2014.0,Robert W. Helsley,Robert W. Helsley,phe158
10276,Journal of Political Economy,2014.0,William C. Strange,William C. Strange,pst178
10280,Journal of Political Economy,2014.0,Dilip Mookherjee,Dilip Mookherjee,pmo51
10285,Journal of Political Economy,2014.0,John Asker,John Asker,pas7
10286,Journal of Political Economy,2014.0,Allan Collard-Wexler,Allan Collard-Wexler,pco381
10289,Journal of Political Economy,2014.0,David Canning,David Canning,pca340
10291,Journal of Political Economy,2014.0,Daron Acemoglu,Daron Acemoglu,pac16
10292,Journal of Political Economy,2014.0,Simon Johnson,Simon Johnson,pjo44
10293,Journal of Political Economy,2014.0,Arnaud Dupuy,Arnaud Dupuy,pdu61
10294,Journal of Political Economy,2014.0,Alfred Galichon,Alfred Galichon,pga304
10296,Journal of Political Economy,2014.0,Kfir Eliaz,Kfir Eliaz,pel87
10297,Journal of Political Economy,2014.0,Kareen Rozen,Kareen Rozen,pro251
10300,Journal of Political Economy,2014.0,M. Marit Rehavi,M. Marit Rehavi,pre521
